sample,reaction,mean_degree_centrality,pagerank,eigenvalue,betweeness,closeness
PknF_IND2,2AGPEAT160,0.0597378239316505,0.0006714210710552868,0.002224347210921458,0.0006634306143314308,0.08454692502396231
PknF_IND2,2AGPEAT180,0.056696674690933674,0.0006322648453137014,0.0027304285885609144,0.0,0.0788640633260539
PknF_IND2,5DGLCNR,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,AACPS10,0.4250753028811468,0.002495503917321831,0.075790405093409,0.0,0.10352729982859361
PknF_IND2,AACPS11,0.03986930175537175,0.0005214699219307319,0.0015778141107971617,0.0,0.07080173218500348
PknF_IND2,AACPS3,0.056562500858184324,0.0006121183536506809,0.0036800094788762947,0.0042624419830592526,0.0772913972782891
PknF_IND2,ABTA,0.06445227941525548,0.0007149272444268951,0.0021595503196811497,0.00012364538503571756,0.08705887909549974
PknF_IND2,ACACT1r,0.07071304715455054,0.000769600240007957,0.002337000391675735,0.0,0.09100366627434579
PknF_IND2,ACALDi,0.029883350288625515,0.00039880760827151285,0.0019037669827976962,0.0,0.060029514899131935
PknF_IND2,ACBIPGT,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ACCC,0.4251052748319251,0.0024956534193817347,0.07579658874212963,0.0,0.10352734487797231
PknF_IND2,ACChex,0.42507263691247926,0.0024954906192109325,0.07578985509184222,0.0,0.10352729571065775
PknF_IND2,ACGAMPM,0.030636980381389085,0.00042994820311797875,0.0013568603491777252,0.0004174693645291969,0.05840999145936792
PknF_IND2,ACGAMT,0.42502951080473245,0.0024952741686482456,0.07578101967242355,0.0,0.10352733270492623
PknF_IND2,ACGK,0.05600701237587807,0.0006179953859172405,0.0030922835407538804,0.00017250525492886409,0.07512165816217624
PknF_IND2,ACGS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ACHBS,0.07026220753619063,0.0007266794448537032,0.00406024394848472,0.0006709645625235752,0.08343869418117078
PknF_IND2,ACKr,0.0535926228006595,0.0005848906680165399,0.0035449875775820103,0.0004161398442599956,0.0747199711514677
PknF_IND2,ACLS,0.06596869067856957,0.0006844613498246239,0.00419963520958505,0.002954194038165199,0.08483489620548625
PknF_IND2,ACODA,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ACONT,0.036655807341264814,0.0004464857827122152,0.0025631768108214277,0.00010237306072849734,0.06829067257502106
PknF_IND2,ACOTA,0.05600701237587807,0.0006179953859172405,0.0030922835407538804,0.00017250525492886409,0.07512165816217624
PknF_IND2,ACP1_FMN,0.07098349003515983,0.00076487641209875,0.0026021174168304123,0.0,0.0888290448307069
PknF_IND2,ACPS1,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ACS,0.05219393870332193,0.0005923906644161073,0.002489174975789052,0.0,0.07772887889510624
PknF_IND2,ACS2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ACYSBMNt,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ADA,0.03709332908442492,0.00045687525552560933,0.0022938677720315305,0.0,0.0676550110607344
PknF_IND2,ADCL,0.09854180702070078,0.0010011417155977563,0.0034316246211142736,0.0007259180669838901,0.10033245717910691
PknF_IND2,ADCPS1,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ADCPS2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,ADCS,0.09854180702070078,0.0010011417155977563,0.0034316246211142736,0.0007259180669838901,0.10033245717910691
PknF_IND2,ADCYRS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
