,kinase,metabolite,total_genes,kinase_targets,metabolite_network_size,overlap,p-value,adjusted p-value
320,PknB,2dr5p_c,1011,26,40.0,1.0,0.2748861299975538,0.3013360695711321
321,PknB,g3p_c,1011,26,15.0,0.0,0.32535721543026613,0.3433249697766935
322,PknB,ser__D_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
323,PknB,ser__D_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
324,PknB,dtmp_c,1011,26,32.0,1.0,0.19737967404551346,0.2345058508302648
325,PknB,dtdp_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
326,PknB,dump_c,1011,26,32.0,1.0,0.19737967404551346,0.2345058508302648
327,PknB,2dr1p_c,1011,26,22.0,1.0,0.10725319473418467,0.14474467659866977
328,PknB,ura_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
329,PknB,dxyl5p_c,1011,26,15.0,0.0,0.32535721543026613,0.3433249697766935
330,PknB,2me4p_c,1011,26,16.0,0.0,0.3429683724571867,0.3538900286520599
331,PknB,h2_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
332,PknB,2pg_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
333,PknB,seramp_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
334,PknB,etha_e,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
335,PknB,etha_c,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
336,PknB,atp_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
337,PknB,fe2_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
338,PknB,fum_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
339,PknB,gal_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
340,PknB,glc__D_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
341,PknB,glu__L_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
342,PknB,gly_e,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
343,PknB,glyb_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
344,PknB,glyc3p_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
345,PknB,glyc_e,1011,26,17.0,0.0,0.3601370381015216,0.3701511472969295
346,PknB,gthrd_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
347,PknB,h2_e,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
348,PknB,h2co3_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
349,PknB,h2o_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
350,PknB,h2s_e,1011,26,24.0,0.0,0.4687948878285638,0.4740675833953863
351,PknB,hdca_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
352,PknB,his__L_e,1011,26,34.0,1.0,0.21653228491461446,0.2543840145318249
353,PknB,id3acald_e,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
354,PknB,ile__L_e,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
355,PknB,k_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
356,PknB,lac__L_e,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
357,PknB,lcts_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
358,PknB,leu__L_e,1011,26,19.0,0.0,0.3931893833668254,0.4024233459133338
359,PknB,lys__L_e,1011,26,22.0,1.0,0.10725319473418467,0.14474467659866977
360,PknB,mal__L_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
361,PknB,malt_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
362,PknB,malthp_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
363,PknB,meoh_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
364,PknB,met__L_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
365,PknB,mg2_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
366,PknB,na1_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
367,PknB,nh4_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
368,PknB,no2_e,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
369,PknB,no3_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
370,PknB,no_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
371,PknB,o2_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
372,PknB,ocdca_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
373,PknB,orn_e,1011,26,17.0,0.0,0.3601370381015216,0.3701511472969295
374,PknB,pac_e,1011,26,30.0,1.0,0.17849116336208934,0.22435035394882263
375,PknB,pdima_e,1011,26,41.0,1.0,0.28466257780992504,0.3106202193902309
376,PknB,phdca_e,1011,26,29.0,1.0,0.16917017565411144,0.21373823940094092
377,PknB,phe__L_e,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
378,PknB,pi_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
379,PknB,ppa_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
380,PknB,ppdima_e,1011,26,58.0,2.0,0.18323842506393143,0.229623239846564
381,PknB,pro__L_e,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
382,PknB,pyr_e,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
383,PknB,rib__D_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
384,PknB,ser__L_e,1011,26,20.0,1.0,0.09100748355151436,0.12715923598716364
385,PknB,skm_e,1011,26,24.0,1.0,0.12422940966330848,0.16503702047112678
386,PknB,so4_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
387,PknB,succ_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
388,PknB,tartr__L_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
389,PknB,thr__L_e,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
390,PknB,tre_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
391,PknB,trp__L_e,1011,26,41.0,2.0,0.0842453976563145,0.12424546602778465
392,PknB,tsul_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
393,PknB,ttdca_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
394,PknB,tyr__L_e,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
395,PknB,val__L_e,1011,26,15.0,0.0,0.32535721543026613,0.3433249697766935
396,PknB,ac_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
397,PknB,4abz_e,1011,26,29.0,1.0,0.16917017565411144,0.21373823940094092
398,PknB,for_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
399,PknB,akg_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
400,PknB,gua_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
401,PknB,ad_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
402,PknB,urea_e,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
403,PknB,tdcoa_c,1011,26,60.0,2.0,0.19654887613087485,0.23388074207537035
404,PknB,ttdca_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
405,PknB,hdcea_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
406,PknB,ocdcea_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
407,PknB,arach_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
408,PknB,octa_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
409,PknB,occoa_c,1011,26,60.0,2.0,0.19654887613087485,0.23388074207537035
410,PknB,phdca_c,1011,26,29.0,1.0,0.16917017565411144,0.21373823940094092
411,PknB,phdcacoa_c,1011,26,66.0,1.0,0.5159046165207801,0.5196011780076077
412,PknB,prephth_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
413,PknB,prephthcoa_c,1011,26,66.0,2.0,0.23789068578972566,0.276224437950141
414,PknB,omtta_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
415,PknB,homtta_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
416,PknB,meroacidcyc2ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
417,PknB,meroacidcyc2AMP_c,1011,26,50.0,2.0,0.13308507833532635,0.17444038373871248
418,PknB,mmeroacidcyc2ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
419,PknB,mmeroacidcyc2AMP_c,1011,26,50.0,2.0,0.13308507833532635,0.17444038373871248
420,PknB,kmeroacidcyc2ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
421,PknB,kmeroacidcyc2AMP_c,1011,26,50.0,2.0,0.13308507833532635,0.17444038373871248
422,PknB,mmmeroacidcyc1ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
423,PknB,mmmeroacidcyc1AMP_c,1011,26,48.0,2.0,0.1214584902388312,0.16162076434447137
424,PknB,mkmeroacidcyc1ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
425,PknB,mkmeroacidcyc1AMP_c,1011,26,49.0,2.0,0.1272209956287455,0.16744676741153394
426,PknB,fad_c,1011,26,44.0,1.0,0.3139467820399692,0.3379558715088871
427,PknB,fadh2_c,1011,26,44.0,1.0,0.3139467820399692,0.3379558715088871
428,PknB,dca_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
429,PknB,ddca_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
430,PknB,ttc_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
431,PknB,malACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
432,PknB,phdcaACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
433,PknB,mmcoa__S_c,1011,26,62.0,1.0,0.48169401230987813,0.4869144376433286
434,PknB,m1ocdca_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
435,PknB,dmarach_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
436,PknB,tmbhn_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
437,PknB,marach_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
438,PknB,mbhn_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
439,PknB,tamlgnc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
440,PknB,dmbhn_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
441,PknB,dmlgnc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
442,PknB,pmhexc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
443,PknB,tmlgnc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
444,PknB,tmhexc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
445,PknB,hmocta_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
446,PknB,tamhexc_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
447,PknB,tamocta_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
448,PknB,hpmtria_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
449,PknB,pmocta_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
450,PknB,hmtria_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
451,PknB,omdtria_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
452,PknB,hpmdtria_c,1011,26,26.0,1.0,0.14182696295710073,0.18318015922244926
453,PknB,fdp_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
454,PknB,dhap_c,1011,26,16.0,0.0,0.3429683724571867,0.3538900286520599
455,PknB,f6p_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
456,PknB,fc1p_c,1011,26,18.0,0.0,0.37687389625983175,0.38643804424875383
457,PknB,fe2_c,1011,26,11.0,0.0,0.25026501701052234,0.2888118489552513
458,PknB,ppp9_c,1011,26,19.0,0.0,0.3931893833668254,0.4024233459133338
459,PknB,pheme_c,1011,26,23.0,0.0,0.45443799290501175,0.4607162910597335
460,PknB,fmcbtt_c,1011,26,50.0,2.0,0.13308507833532635,0.17444038373871248
461,PknB,mcbtt_c,1011,26,47.0,2.0,0.11580096666253628,0.15496026378279862
462,PknB,forcoa_c,1011,26,55.0,1.0,0.4187702968203302,0.42585363381566077
463,PknB,2ahhmd_c,1011,26,42.0,1.0,0.29443549803803415,0.319054185454349
464,PknB,5fthf_c,1011,26,55.0,1.0,0.4187702968203302,0.42585363381566077
465,PknB,methf_c,1011,26,54.0,1.0,0.40949894594259867,0.41685021221003005
466,PknB,2dmmql8_c,1011,26,58.0,1.0,0.44618106232112453,0.452935696855904
467,PknB,fdxrd_c,1011,26,28.0,0.0,0.5226734556797145,0.526206101854489
468,PknB,fdxox_c,1011,26,28.0,0.0,0.5226734556797145,0.526206101854489
469,PknB,gdpfuc_c,1011,26,42.0,1.0,0.29443549803803415,0.319054185454349
470,PknB,rrppdima_c,1011,26,61.0,2.0,0.203300776002904,0.24099557483180686
471,PknB,frrppdima_c,1011,26,65.0,2.0,0.23087317777679411,0.26945553902612623
472,PknB,mal__L_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
473,PknB,gdpmann_c,1011,26,41.0,1.0,0.28466257780992504,0.3106202193902309
474,PknB,PIM1_c,1011,26,41.0,2.0,0.0842453976563145,0.12424546602778465
475,PknB,PIM5_c,1011,26,43.0,2.0,0.09428730203511963,0.1304209666404011
476,PknB,PIM6_c,1011,26,44.0,2.0,0.0994917199517445,0.13633493960159412
477,PknB,Ac1PIM1_c,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
478,PknB,Ac1PIM2_c,1011,26,43.0,2.0,0.09428730203511963,0.1304209666404011
479,PknB,decdman1p__tb_c,1011,26,29.0,1.0,0.16917017565411144,0.21373823940094092
480,PknB,Ac1PIM3_c,1011,26,44.0,2.0,0.0994917199517445,0.13633493960159412
481,PknB,Ac1PIM4_c,1011,26,44.0,2.0,0.0994917199517445,0.13633493960159412
482,PknB,PIM2_c,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
483,PknB,PIM3_c,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
484,PknB,PIM4_c,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
485,PknB,gam1p_c,1011,26,19.0,2.0,0.011140678558749104,0.02708316658973243
486,PknB,dttp_c,1011,26,34.0,1.0,0.21653228491461446,0.2543840145318249
487,PknB,g1p_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
488,PknB,dtdpglu_c,1011,26,36.0,1.0,0.23587712619421297,0.2740139354461932
489,PknB,glu1sa_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
490,PknB,5aop_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
491,PknB,glyc3p_c,1011,26,16.0,0.0,0.3429683724571867,0.3538900286520599
492,PknB,glu5sa_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
493,PknB,1pyr5c_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
494,PknB,glu5p_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
495,PknB,g6p_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
496,PknB,6pgl_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
497,PknB,ragund_c,1011,26,38.0,2.0,0.07014448697363117,0.10786471186391973
498,PknB,udpgalfur_c,1011,26,35.0,1.0,0.22618492555310532,0.2647578650035176
499,PknB,udp_c,1011,26,31.0,1.0,0.18789766471876435,0.23353195084854553
500,PknB,gal_c,1011,26,20.0,1.0,0.09100748355151436,0.12715923598716364
501,PknB,gal1p_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
502,PknB,udpgal_c,1011,26,34.0,1.0,0.21653228491461446,0.2543840145318249
503,PknB,udpg_c,1011,26,34.0,1.0,0.21653228491461446,0.2543840145318249
504,PknB,13dpg_c,1011,26,14.0,0.0,0.30729263005558705,0.3313647161485423
505,PknB,gar_c,1011,26,23.0,1.0,0.11565701653657684,0.15482991616834835
506,PknB,fgam_c,1011,26,25.0,1.0,0.13295700536151656,0.17438703029411684
507,PknB,mlthf_c,1011,26,54.0,1.0,0.40949894594259867,0.41685021221003005
508,PknB,lpro_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
509,PknB,alpro_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
510,PknB,dhlpro_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
511,PknB,gdpddman_c,1011,26,41.0,1.0,0.28466257780992504,0.3106202193902309
512,PknB,gluala_c,1011,26,18.0,0.0,0.37687389625983175,0.38643804424875383
513,PknB,5oxpro_c,1011,26,11.0,0.0,0.25026501701052234,0.2888118489552513
514,PknB,glycogen_c,1011,26,21.0,1.0,0.09903185818148175,0.13577935769352767
515,PknB,adpglc_c,1011,26,36.0,1.0,0.23587712619421297,0.2740139354461932
516,PknB,glc__D_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
517,PknB,uaaAgla_c,1011,26,51.0,3.0,0.03768949077422928,0.0689661015634045
518,PknB,uaaAgtla_c,1011,26,55.0,4.0,0.010848764201508414,0.026621752331215633
519,PknB,uaaGgla_c,1011,26,51.0,3.0,0.03768949077422928,0.0689661015634045
520,PknB,uaaGgtla_c,1011,26,55.0,4.0,0.010848764201508414,0.026621752331215633
521,PknB,uaagmda_c,1011,26,51.0,3.0,0.03768949077422928,0.0689661015634045
522,PknB,uaagtmda_c,1011,26,55.0,4.0,0.010848764201508414,0.026621752331215633
523,PknB,glucys_c,1011,26,26.0,0.0,0.49642657973032817,0.5005898015265914
524,PknB,pram_c,1011,26,22.0,1.0,0.10725319473418467,0.14474467659866977
525,PknB,glu__D_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
526,PknB,trnaglu_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
527,PknB,glx_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
528,PknB,oxa_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
529,PknB,glyc__R_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
530,PknB,3pg_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
531,PknB,glyclt_c,1011,26,279.0,6.0,0.6062244163821175,0.6074417344873025
532,PknB,xmp_c,1011,26,37.0,1.0,0.24560085311432914,0.28438293468859555
533,PknB,6pgc_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
534,PknB,g3pe_c,1011,26,30.0,1.0,0.17849116336208934,0.22435035394882263
535,PknB,gsn_c,1011,26,38.0,1.0,0.25534842901103444,0.2934904205378468
536,PknB,gthox_c,1011,26,27.0,0.0,0.5097188730572432,0.513734028793303
537,PknB,gthrd_c,1011,26,26.0,0.0,0.49642657973032817,0.5005898015265914
538,PknB,gdptp_c,1011,26,40.0,1.0,0.2748861299975538,0.3013360695711321
539,PknB,35cgmp_c,1011,26,40.0,1.0,0.2748861299975538,0.3013360695711321
540,PknB,gua_c,1011,26,33.0,0.0,0.5826626223564777,0.5844781356033418
541,PknB,xan_c,1011,26,32.0,0.0,0.5712767127880287,0.5735179150613144
542,PknB,h2co3_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
543,PknB,met__L_c,1011,26,30.0,1.0,0.17849116336208934,0.22435035394882263
544,PknB,histd_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
545,PknB,his__L_c,1011,26,34.0,1.0,0.21653228491461446,0.2543840145318249
546,PknB,hisp_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
547,PknB,ppbng_c,1011,26,14.0,0.0,0.30729263005558705,0.3313647161485423
548,PknB,hmbil_c,1011,26,15.0,0.0,0.32535721543026613,0.3433249697766935
549,PknB,4ampm_c,1011,26,30.0,1.0,0.17849116336208934,0.22435035394882263
550,PknB,4h2opntn_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
551,PknB,hom__L_c,1011,26,16.0,1.0,0.0611898600264545,0.09765925004400416
552,PknB,achms_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
553,PknB,phom_c,1011,26,17.0,1.0,0.06826972214782967,0.10550198622411584
554,PknB,suchms_c,1011,26,16.0,1.0,0.0611898600264545,0.09765925004400416
555,PknB,imacp_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
556,PknB,hxan_c,1011,26,28.0,0.0,0.5226734556797145,0.526206101854489
557,PknB,mi1p__D_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
558,PknB,iacgam_c,1011,26,25.0,2.0,0.023862059133915366,0.05011434136289465
559,PknB,ichor_c,1011,26,27.0,1.0,0.15082695323053288,0.19290695799573473
560,PknB,id3acald_c,1011,26,42.0,2.0,0.08920417324774409,0.12715923598716364
561,PknB,prlp_c,1011,26,39.0,1.0,0.2651125211747795,0.2970852022899053
562,PknB,eig3p_c,1011,26,32.0,1.0,0.19737967404551346,0.2345058508302648
563,PknB,2cpr5p_c,1011,26,32.0,1.0,0.19737967404551346,0.2345058508302648
564,PknB,3ig3p_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
565,PknB,ile__L_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
566,PknB,indpyr_c,1011,26,41.0,2.0,0.0842453976563145,0.12424546602778465
567,PknB,rib__D_c,1011,26,22.0,1.0,0.10725319473418467,0.14474467659866977
568,PknB,3c2hmp_c,1011,26,17.0,0.0,0.3601370381015216,0.3701511472969295
569,PknB,3c4mop_c,1011,26,18.0,0.0,0.37687389625983175,0.38643804424875383
570,PknB,2ippm_c,1011,26,17.0,0.0,0.3601370381015216,0.3701511472969295
571,PknB,3c3hmp_c,1011,26,15.0,0.0,0.32535721543026613,0.3433249697766935
572,PknB,k_c,1011,26,14.0,0.0,0.30729263005558705,0.3313647161485423
573,PknB,lcts_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
574,PknB,lac__L_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
575,PknB,leu__L_c,1011,26,19.0,0.0,0.3931893833668254,0.4024233459133338
576,PknB,4mop_c,1011,26,18.0,0.0,0.37687389625983175,0.38643804424875383
577,PknB,malt_c,1011,26,20.0,1.0,0.09100748355151436,0.12715923598716364
578,PknB,malthp_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
579,PknB,man1p_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
580,PknB,man6p_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
581,PknB,Ac2PIM2_c,1011,26,43.0,2.0,0.09428730203511963,0.1304209666404011
582,PknB,salc_c,1011,26,28.0,1.0,0.1599451422505205,0.20352575795743907
583,PknB,thr__L_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
584,PknB,mcbts_c,1011,26,56.0,3.0,0.05072870078485238,0.08724322485487278
585,PknB,mshfald_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
586,PknB,mshfaldox_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
587,PknB,2mecdp_c,1011,26,22.0,0.0,0.43970838523681877,0.44655435887488054
588,PknB,meoh_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
589,PknB,metsox__S__L_c,1011,26,31.0,1.0,0.18789766471876435,0.23353195084854553
590,PknB,metsox__R__L_c,1011,26,31.0,1.0,0.18789766471876435,0.23353195084854553
591,PknB,5mthf_c,1011,26,54.0,1.0,0.40949894594259867,0.41685021221003005
592,PknB,trdrd_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
593,PknB,trdox_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
594,PknB,mg2_c,1011,26,13.0,0.0,0.28876342057147747,0.31358639143670786
595,PknB,mhpglu_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
596,PknB,hpglu_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
597,PknB,mi3p__D_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
598,PknB,mmcoa__R_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
599,PknB,2mop_c,1011,26,20.0,0.0,0.4090936938834206,0.41685021221003005
600,PknB,ppal_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
601,PknB,man_c,1011,26,18.0,1.0,0.07561044941024647,0.1146467862061144
602,PknB,mndn_c,1011,26,33.0,1.0,0.20692760659767162,0.24468453955506667
603,PknB,tre_c,1011,26,19.0,1.0,0.08319512833395208,0.12304199477961497
604,PknB,mppp9_c,1011,26,20.0,0.0,0.4090936938834206,0.41685021221003005
605,PknB,5mta_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
606,PknB,5mtr_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
607,PknB,meroacidACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
608,PknB,meroacidcyc1ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
609,PknB,mmeroacidACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
610,PknB,mmeroacidcyc1ACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
611,PknB,kmeroacidACP_c,1011,26,12.0,0.0,0.26975812656824866,0.2970852022899053
